call_id,call_date,hcp_id,rep_id,territory_id,product_id,call_type,call_status,call_duration_minutes,discussion_topic,sample_dropped,next_call_planned_date,engagement_score
CALL014320,2026-02-22,HCP0074,REP002,T002,PROD007,Planned,Completed,5,Brand reminder,False,2026-03-13,82
CALL014321,2026-02-10,HCP0242,REP002,T002,PROD024,Planned,Completed,12,Patient affordability,True,2026-03-27,38
CALL014322,2026-02-14,HCP0086,REP002,T002,PROD005,Follow-up,Completed,17,Patient affordability,False,2026-03-24,85
CALL014323,2026-02-03,HCP0026,REP002,T002,PROD003,Planned,Rescheduled,19,Dose optimization,False,2026-02-17,22
CALL014324,2026-02-06,HCP0134,REP002,T002,PROD006,Follow-up,Rescheduled,22,New clinical evidence,False,2026-03-16,39
CALL014325,2026-02-27,HCP0494,REP002,T002,PROD010,Planned,Completed,18,Brand reminder,False,2026-04-05,85
CALL014326,2026-02-27,HCP0147,REP003,T003,PROD016,Planned,Completed,9,New clinical evidence,True,2026-03-17,92
CALL014327,2026-02-04,HCP0231,REP003,T003,PROD017,Ad hoc,Completed,28,Dose optimization,True,2026-03-13,92
CALL014328,2026-02-27,HCP0099,REP003,T003,PROD003,Ad hoc,Completed,31,Brand reminder,True,2026-03-25,5
CALL014329,2026-02-25,HCP0327,REP003,T003,PROD016,Planned,Completed,36,Patient affordability,False,2026-03-30,26
CALL014330,2026-02-21,HCP0363,REP003,T003,PROD017,Follow-up,Completed,14,Conference invite,False,2026-03-15,91
CALL014331,2026-02-11,HCP0159,REP003,T003,PROD010,Ad hoc,Completed,34,Patient affordability,False,2026-03-03,68
CALL014332,2026-02-14,HCP0363,REP003,T003,PROD017,Planned,Completed,17,Sample follow-up,True,2026-03-02,4
CALL014333,2026-02-27,HCP0339,REP003,T003,PROD025,Planned,Completed,15,Sample follow-up,True,2026-03-27,47
CALL014334,2026-02-01,HCP0267,REP003,T003,PROD002,Planned,Completed,14,Brand reminder,False,2026-03-09,17
CALL014335,2026-02-28,HCP0135,REP003,T003,PROD004,Ad hoc,Rescheduled,7,Conference invite,False,2026-04-09,28
CALL014336,2026-02-16,HCP0051,REP003,T003,PROD016,Planned,Completed,30,Dose optimization,True,2026-03-06,13
CALL014337,2026-02-02,HCP0375,REP003,T003,PROD011,Ad hoc,Completed,8,Dose optimization,True,2026-02-16,68
CALL014338,2026-02-17,HCP0423,REP003,T003,PROD023,Planned,Completed,43,Patient affordability,False,2026-03-09,65
CALL014339,2026-02-18,HCP0267,REP003,T003,PROD010,Ad hoc,Cancelled,37,New clinical evidence,False,2026-03-23,63
CALL014340,2026-02-13,HCP0075,REP003,T003,PROD003,Ad hoc,Completed,16,Patient affordability,True,2026-03-28,72
CALL014341,2026-02-02,HCP0219,REP003,T003,PROD016,Follow-up,Completed,21,Conference invite,True,2026-03-04,24
CALL014342,2026-02-27,HCP0435,REP003,T003,PROD006,Ad hoc,Cancelled,20,Brand reminder,False,2026-04-01,38
CALL014343,2026-02-24,HCP0123,REP003,T003,PROD019,Planned,Completed,43,Patient affordability,False,2026-04-05,11
CALL014344,2026-02-22,HCP0327,REP003,T003,PROD024,Ad hoc,Completed,32,Dose optimization,True,2026-03-18,65
CALL014345,2026-02-23,HCP0195,REP003,T003,PROD016,Follow-up,Rescheduled,10,New clinical evidence,False,2026-03-11,42
CALL014346,2026-02-05,HCP0099,REP003,T003,PROD011,Ad hoc,Rescheduled,43,Sample follow-up,False,2026-02-25,24
CALL014347,2026-02-18,HCP0231,REP003,T003,PROD025,Planned,Completed,33,New clinical evidence,False,2026-03-10,63
CALL014348,2026-02-08,HCP0147,REP003,T003,PROD008,Ad hoc,Completed,5,Conference invite,True,2026-02-28,15
CALL014349,2026-02-27,HCP0471,REP003,T003,PROD006,Planned,Completed,40,Dose optimization,False,2026-03-18,52
CALL014350,2026-02-07,HCP0339,REP003,T003,PROD025,Follow-up,Completed,12,Brand reminder,True,2026-03-02,6
CALL014351,2026-02-14,HCP0051,REP003,T003,PROD024,Follow-up,Completed,45,Dose optimization,False,2026-02-28,21
CALL014352,2026-02-11,HCP0027,REP003,T003,PROD009,Follow-up,Cancelled,29,Brand reminder,False,2026-02-27,46
CALL014353,2026-02-13,HCP0111,REP003,T003,PROD024,Ad hoc,Completed,36,New clinical evidence,True,2026-03-27,83
CALL014354,2026-02-07,HCP0435,REP003,T003,PROD022,Follow-up,Completed,21,Dose optimization,True,2026-02-24,59
CALL014355,2026-02-10,HCP0087,REP003,T003,PROD025,Ad hoc,Completed,20,Conference invite,False,2026-03-08,79
CALL014356,2026-02-08,HCP0208,REP004,T004,PROD012,Follow-up,Completed,23,Conference invite,False,2026-02-23,78
CALL014357,2026-02-20,HCP0172,REP004,T004,PROD006,Planned,Completed,41,New clinical evidence,True,2026-03-24,86
CALL014358,2026-02-19,HCP0172,REP004,T004,PROD014,Ad hoc,Completed,26,Patient affordability,True,2026-03-05,81
CALL014359,2026-02-01,HCP0328,REP004,T004,PROD014,Follow-up,Completed,41,Dose optimization,False,2026-03-11,95
CALL014360,2026-02-24,HCP0208,REP004,T004,PROD020,Ad hoc,Completed,32,Dose optimization,True,2026-03-24,80
CALL014361,2026-02-20,HCP0052,REP004,T004,PROD001,Ad hoc,Cancelled,31,Conference invite,False,2026-03-27,85
CALL014362,2026-02-24,HCP0436,REP004,T004,PROD024,Follow-up,Rescheduled,29,Brand reminder,False,2026-03-18,76
CALL014363,2026-02-28,HCP0112,REP004,T004,PROD004,Follow-up,Completed,19,Dose optimization,True,2026-04-13,21
CALL014364,2026-02-06,HCP0004,REP004,T004,PROD016,Follow-up,Completed,28,Dose optimization,False,2026-03-01,42
CALL014365,2026-02-21,HCP0256,REP004,T004,PROD018,Planned,Completed,22,Sample follow-up,True,2026-03-07,23
CALL014366,2026-02-07,HCP0160,REP004,T004,PROD008,Ad hoc,Completed,38,Brand reminder,False,2026-03-08,35
CALL014367,2026-02-24,HCP0100,REP004,T004,PROD016,Ad hoc,Completed,28,New clinical evidence,True,2026-04-08,87
CALL014368,2026-02-21,HCP0208,REP004,T004,PROD020,Follow-up,Completed,44,New clinical evidence,False,2026-03-11,30
CALL014369,2026-02-09,HCP0328,REP004,T004,PROD014,Planned,Completed,30,Conference invite,True,2026-02-25,32
CALL014370,2026-02-09,HCP0088,REP004,T004,PROD015,Follow-up,Completed,23,New clinical evidence,False,2026-03-15,40
CALL014371,2026-02-18,HCP0424,REP004,T004,PROD007,Follow-up,Completed,24,Dose optimization,False,2026-03-26,14
CALL014372,2026-02-25,HCP0340,REP004,T004,PROD016,Follow-up,Completed,21,Sample follow-up,False,2026-04-11,7
CALL014373,2026-02-28,HCP0412,REP004,T004,PROD016,Ad hoc,Completed,35,Sample follow-up,True,2026-04-14,8
CALL014374,2026-02-18,HCP0148,REP004,T004,PROD004,Follow-up,Completed,6,Sample follow-up,False,2026-03-28,2
CALL014375,2026-02-11,HCP0412,REP004,T004,PROD024,Follow-up,Cancelled,16,Conference invite,False,2026-03-11,95
CALL014376,2026-02-28,HCP0328,REP004,T004,PROD014,Planned,Completed,17,Patient affordability,False,2026-03-27,93
CALL014377,2026-02-12,HCP0436,REP004,T004,PROD008,Follow-up,Completed,28,Brand reminder,True,2026-03-20,51
CALL014378,2026-02-16,HCP0244,REP004,T004,PROD011,Follow-up,Completed,42,Conference invite,False,2026-03-19,68
CALL014379,2026-02-08,HCP0388,REP004,T004,PROD015,Follow-up,Completed,35,Brand reminder,True,2026-03-20,69
CALL014380,2026-02-13,HCP0376,REP004,T004,PROD016,Planned,Completed,25,Patient affordability,True,2026-03-07,46
CALL014381,2026-02-08,HCP0352,REP004,T004,PROD010,Planned,Cancelled,5,Sample follow-up,False,2026-03-19,48
CALL014382,2026-02-10,HCP0208,REP004,T004,PROD004,Follow-up,Completed,8,Patient affordability,True,2026-03-26,36
CALL014383,2026-02-16,HCP0436,REP004,T004,PROD016,Follow-up,Rescheduled,27,Dose optimization,False,2026-03-07,61
CALL014384,2026-02-07,HCP0412,REP004,T004,PROD008,Follow-up,Completed,41,Dose optimization,False,2026-03-16,43
CALL014385,2026-02-24,HCP0292,REP004,T004,PROD007,Follow-up,Rescheduled,5,Patient affordability,True,2026-04-04,36
CALL014386,2026-02-21,HCP0052,REP004,T004,PROD001,Ad hoc,Completed,39,Patient affordability,False,2026-03-23,90
CALL014387,2026-02-08,HCP0436,REP004,T004,PROD024,Follow-up,Completed,31,Sample follow-up,True,2026-02-25,94
CALL014388,2026-02-04,HCP0077,REP005,T005,PROD021,Ad hoc,Rescheduled,31,Conference invite,False,2026-03-16,97
CALL014389,2026-02-10,HCP0293,REP005,T005,PROD025,Ad hoc,Completed,42,Dose optimization,True,2026-03-25,4
CALL014390,2026-02-03,HCP0257,REP005,T005,PROD002,Follow-up,Rescheduled,8,Brand reminder,True,2026-02-25,44
CALL014391,2026-02-07,HCP0449,REP005,T005,PROD015,Follow-up,Completed,35,Conference invite,False,2026-03-14,96
CALL014392,2026-02-16,HCP0269,REP005,T005,PROD015,Planned,Rescheduled,43,Brand reminder,False,2026-03-16,18
CALL014393,2026-02-21,HCP0197,REP005,T005,PROD021,Ad hoc,Rescheduled,15,Conference invite,False,2026-03-14,50
CALL014394,2026-02-21,HCP0149,REP005,T005,PROD019,Ad hoc,Completed,45,Brand reminder,False,2026-03-30,58
CALL014395,2026-02-13,HCP0341,REP005,T005,PROD013,Follow-up,Completed,11,Sample follow-up,True,2026-03-12,83
CALL014396,2026-02-11,HCP0017,REP005,T005,PROD007,Ad hoc,Completed,21,Dose optimization,False,2026-03-21,43
CALL014397,2026-02-22,HCP0029,REP005,T005,PROD007,Planned,Cancelled,24,Sample follow-up,True,2026-03-19,3
CALL014398,2026-02-28,HCP0161,REP005,T005,PROD024,Ad hoc,Completed,21,New clinical evidence,True,2026-04-03,33
CALL014399,2026-02-28,HCP0149,REP005,T005,PROD011,Follow-up,Completed,44,Brand reminder,False,2026-04-06,5
CALL014400,2026-02-09,HCP0173,REP005,T005,PROD007,Ad hoc,Completed,27,Conference invite,True,2026-03-22,32
CALL014401,2026-02-23,HCP0017,REP005,T005,PROD023,Follow-up,Cancelled,18,Sample follow-up,False,2026-03-28,26
CALL014402,2026-02-07,HCP0113,REP005,T005,PROD002,Ad hoc,Completed,13,Brand reminder,True,2026-02-21,66
CALL014403,2026-02-18,HCP0029,REP005,T005,PROD023,Follow-up,Completed,19,Sample follow-up,False,2026-03-07,23
CALL014404,2026-02-27,HCP0221,REP005,T005,PROD007,Planned,Completed,10,Brand reminder,True,2026-04-06,82
CALL014405,2026-02-27,HCP0161,REP005,T005,PROD008,Planned,Completed,28,Patient affordability,True,2026-03-15,48
CALL014406,2026-02-17,HCP0473,REP005,T005,PROD002,Ad hoc,Completed,44,New clinical evidence,True,2026-03-29,70
CALL014407,2026-02-20,HCP0113,REP005,T005,PROD002,Ad hoc,Completed,29,Sample follow-up,False,2026-03-18,79
CALL014408,2026-02-20,HCP0437,REP005,T005,PROD012,Planned,Cancelled,44,New clinical evidence,False,2026-03-29,51
CALL014409,2026-02-03,HCP0113,REP005,T005,PROD018,Planned,Cancelled,24,Dose optimization,True,2026-02-27,12
CALL014410,2026-02-06,HCP0281,REP005,T005,PROD011,Follow-up,Completed,38,Conference invite,False,2026-03-10,39
CALL014411,2026-02-25,HCP0005,REP005,T005,PROD013,Planned,Completed,11,Patient affordability,False,2026-03-13,80
CALL014412,2026-02-17,HCP0162,REP006,T006,PROD006,Ad hoc,Completed,26,New clinical evidence,True,2026-03-05,25
CALL014413,2026-02-20,HCP0222,REP006,T006,PROD020,Ad hoc,Completed,12,Sample follow-up,True,2026-03-15,10
CALL014414,2026-02-03,HCP0390,REP006,T006,PROD008,Planned,Cancelled,37,Dose optimization,False,2026-02-17,29
CALL014415,2026-02-12,HCP0126,REP006,T006,PROD016,Follow-up,Completed,38,Sample follow-up,True,2026-03-02,47
CALL014416,2026-02-21,HCP0462,REP006,T006,PROD013,Ad hoc,Completed,34,Brand reminder,True,2026-04-03,35
CALL014417,2026-02-12,HCP0066,REP006,T006,PROD008,Planned,Completed,8,Patient affordability,True,2026-03-18,85
CALL014418,2026-02-05,HCP0498,REP006,T006,PROD018,Planned,Completed,28,Sample follow-up,False,2026-02-24,74
CALL014419,2026-02-11,HCP0042,REP006,T006,PROD013,Follow-up,Completed,30,Patient affordability,False,2026-03-27,59
CALL014420,2026-02-20,HCP0402,REP006,T006,PROD003,Ad hoc,Rescheduled,23,Patient affordability,False,2026-03-18,29
CALL014421,2026-02-08,HCP0318,REP006,T006,PROD016,Ad hoc,Completed,13,New clinical evidence,False,2026-03-11,100
CALL014422,2026-02-01,HCP0438,REP006,T006,PROD015,Ad hoc,Completed,44,Conference invite,True,2026-02-23,50
CALL014423,2026-02-03,HCP0498,REP006,T006,PROD018,Follow-up,Cancelled,11,New clinical evidence,True,2026-03-03,58
CALL014424,2026-02-24,HCP0306,REP006,T006,PROD020,Follow-up,Completed,6,Brand reminder,False,2026-03-12,42
CALL014425,2026-02-01,HCP0210,REP006,T006,PROD006,Follow-up,Completed,16,Sample follow-up,True,2026-02-23,50
CALL014426,2026-02-18,HCP0186,REP006,T006,PROD008,Follow-up,Completed,28,Sample follow-up,False,2026-03-24,45
CALL014427,2026-02-16,HCP0078,REP006,T006,PROD021,Ad hoc,Completed,35,Conference invite,True,2026-03-23,44
CALL014428,2026-02-14,HCP0066,REP006,T006,PROD016,Follow-up,Completed,13,Sample follow-up,False,2026-03-28,96
CALL014429,2026-02-13,HCP0378,REP006,T006,PROD007,Ad hoc,Completed,17,Brand reminder,False,2026-03-22,62
CALL014430,2026-02-08,HCP0114,REP006,T006,PROD019,Ad hoc,Completed,40,Conference invite,True,2026-03-09,47
CALL014431,2026-02-02,HCP0210,REP006,T006,PROD022,Ad hoc,Rescheduled,44,Sample follow-up,True,2026-02-28,55
CALL014432,2026-02-11,HCP0426,REP006,T006,PROD013,Planned,Completed,23,Brand reminder,True,2026-03-17,30
CALL014433,2026-02-02,HCP0186,REP006,T006,PROD016,Ad hoc,Completed,37,Brand reminder,True,2026-03-01,77
CALL014434,2026-02-27,HCP0426,REP006,T006,PROD021,Planned,Completed,27,Conference invite,False,2026-04-04,2
CALL014435,2026-02-07,HCP0163,REP007,T007,PROD022,Follow-up,Completed,14,Dose optimization,True,2026-03-09,76
CALL014436,2026-02-12,HCP0331,REP007,T007,PROD018,Follow-up,Completed,33,New clinical evidence,True,2026-03-23,96
CALL014437,2026-02-02,HCP0199,REP007,T007,PROD002,Follow-up,Completed,12,Conference invite,False,2026-02-17,32
CALL014438,2026-02-27,HCP0499,REP007,T007,PROD021,Planned,Completed,11,Patient affordability,True,2026-04-04,56
CALL014439,2026-02-12,HCP0091,REP007,T007,PROD021,Follow-up,Completed,36,Brand reminder,False,2026-03-18,19
CALL014440,2026-02-06,HCP0331,REP007,T007,PROD002,Follow-up,Completed,11,New clinical evidence,False,2026-03-04,12
CALL014441,2026-02-09,HCP0367,REP007,T007,PROD001,Ad hoc,Completed,24,Sample follow-up,False,2026-03-22,20
CALL014442,2026-02-21,HCP0307,REP007,T007,PROD015,Follow-up,Completed,34,Dose optimization,False,2026-03-25,57
CALL014443,2026-02-16,HCP0271,REP007,T007,PROD010,Ad hoc,Completed,42,Dose optimization,True,2026-03-05,35
CALL014444,2026-02-26,HCP0163,REP007,T007,PROD006,Ad hoc,Completed,21,Sample follow-up,False,2026-03-25,61
CALL014445,2026-02-10,HCP0427,REP007,T007,PROD006,Follow-up,Completed,40,Conference invite,True,2026-03-08,9
CALL014446,2026-02-23,HCP0439,REP007,T007,PROD024,Ad hoc,Cancelled,39,Patient affordability,False,2026-03-27,55
CALL014447,2026-02-27,HCP0199,REP007,T007,PROD018,Follow-up,Completed,10,Brand reminder,False,2026-03-22,64
CALL014448,2026-02-13,HCP0283,REP007,T007,PROD023,Follow-up,Completed,32,New clinical evidence,False,2026-03-01,36
CALL014449,2026-02-14,HCP0307,REP007,T007,PROD023,Follow-up,Completed,23,Patient affordability,False,2026-03-07,34
CALL014450,2026-02-12,HCP0391,REP007,T007,PROD004,Ad hoc,Completed,12,New clinical evidence,True,2026-03-24,79
CALL014451,2026-02-23,HCP0343,REP007,T007,PROD012,Planned,Completed,30,Sample follow-up,False,2026-03-31,25
CALL014452,2026-02-21,HCP0139,REP007,T007,PROD022,Planned,Completed,38,Dose optimization,True,2026-03-21,64
CALL014453,2026-02-10,HCP0055,REP007,T007,PROD008,Ad hoc,Completed,17,Sample follow-up,False,2026-03-21,35
CALL014454,2026-02-28,HCP0463,REP007,T007,PROD004,Follow-up,Completed,11,Dose optimization,True,2026-04-14,6
CALL014455,2026-02-11,HCP0236,REP008,T008,PROD020,Planned,Rescheduled,26,Conference invite,True,2026-03-03,42
CALL014456,2026-02-10,HCP0272,REP008,T008,PROD002,Follow-up,Completed,41,Brand reminder,True,2026-02-28,63
CALL014457,2026-02-14,HCP0320,REP008,T008,PROD023,Ad hoc,Completed,25,New clinical evidence,False,2026-03-11,19
CALL014458,2026-02-27,HCP0428,REP008,T008,PROD001,Ad hoc,Completed,22,Patient affordability,True,2026-03-17,26
CALL014459,2026-02-02,HCP0404,REP008,T008,PROD002,Planned,Completed,24,Patient affordability,True,2026-03-07,18
CALL014460,2026-02-28,HCP0200,REP008,T008,PROD012,Planned,Completed,33,New clinical evidence,True,2026-03-18,60
CALL014461,2026-02-12,HCP0068,REP008,T008,PROD005,Ad hoc,Rescheduled,39,Conference invite,False,2026-03-25,12
CALL014462,2026-02-20,HCP0200,REP008,T008,PROD004,Follow-up,Completed,44,Patient affordability,True,2026-03-29,33
CALL014463,2026-02-25,HCP0152,REP008,T008,PROD023,Follow-up,Rescheduled,24,New clinical evidence,True,2026-03-23,43
CALL014464,2026-02-26,HCP0284,REP008,T008,PROD023,Ad hoc,Rescheduled,13,Patient affordability,False,2026-03-23,76
CALL014465,2026-02-06,HCP0128,REP008,T008,PROD010,Planned,Completed,29,Patient affordability,False,2026-03-13,79
CALL014466,2026-02-21,HCP0332,REP008,T008,PROD019,Follow-up,Completed,8,Dose optimization,False,2026-04-02,55
CALL014467,2026-02-02,HCP0104,REP008,T008,PROD014,Planned,Completed,30,Conference invite,True,2026-03-12,61
CALL014468,2026-02-08,HCP0116,REP008,T008,PROD023,Planned,Completed,25,Patient affordability,True,2026-03-03,31
CALL014469,2026-02-05,HCP0236,REP008,T008,PROD012,Ad hoc,Rescheduled,20,New clinical evidence,True,2026-03-02,66
CALL014470,2026-02-28,HCP0128,REP008,T008,PROD018,Planned,Completed,17,New clinical evidence,False,2026-04-03,1
CALL014471,2026-02-01,HCP0488,REP008,T008,PROD016,Planned,Completed,10,New clinical evidence,False,2026-02-28,16
CALL014472,2026-02-04,HCP0200,REP008,T008,PROD012,Follow-up,Completed,13,Conference invite,False,2026-03-17,5
CALL014473,2026-02-24,HCP0440,REP008,T008,PROD008,Planned,Completed,20,Dose optimization,True,2026-03-31,60
CALL014474,2026-02-01,HCP0416,REP008,T008,PROD020,Follow-up,Rescheduled,38,New clinical evidence,True,2026-02-26,71
CALL014475,2026-02-06,HCP0464,REP008,T008,PROD001,Planned,Completed,43,Sample follow-up,False,2026-03-23,87
CALL014476,2026-02-27,HCP0164,REP008,T008,PROD011,Planned,Completed,19,Dose optimization,True,2026-03-20,96
CALL014477,2026-02-18,HCP0296,REP008,T008,PROD001,Ad hoc,Rescheduled,13,Conference invite,True,2026-03-09,15
CALL014478,2026-02-14,HCP0260,REP008,T008,PROD022,Ad hoc,Completed,18,New clinical evidence,False,2026-03-21,66
CALL014479,2026-02-24,HCP0392,REP008,T008,PROD008,Ad hoc,Rescheduled,31,Brand reminder,False,2026-03-30,15
CALL014480,2026-02-03,HCP0068,REP008,T008,PROD021,Ad hoc,Rescheduled,35,New clinical evidence,False,2026-02-17,32
CALL014481,2026-02-02,HCP0332,REP008,T008,PROD011,Planned,Rescheduled,23,Dose optimization,True,2026-02-26,52
CALL014482,2026-02-04,HCP0320,REP008,T008,PROD023,Planned,Completed,21,Sample follow-up,False,2026-03-14,67
CALL014483,2026-02-14,HCP0332,REP008,T008,PROD011,Planned,Completed,7,Patient affordability,True,2026-03-10,48
CALL014484,2026-02-13,HCP0416,REP008,T008,PROD004,Follow-up,Completed,19,New clinical evidence,False,2026-03-12,75
CALL014485,2026-02-16,HCP0128,REP008,T008,PROD002,Planned,Completed,5,Patient affordability,False,2026-04-01,52
CALL014486,2026-02-03,HCP0428,REP008,T008,PROD009,Follow-up,Completed,18,Brand reminder,False,2026-03-01,14
CALL014487,2026-02-11,HCP0464,REP008,T008,PROD025,Follow-up,Rescheduled,36,Brand reminder,True,2026-03-06,25
CALL014488,2026-02-04,HCP0284,REP008,T008,PROD007,Planned,Completed,21,Patient affordability,False,2026-03-07,72
CALL014489,2026-02-25,HCP0404,REP008,T008,PROD010,Ad hoc,Cancelled,10,Conference invite,False,2026-03-13,95
CALL014490,2026-02-28,HCP0033,REP009,T009,PROD023,Follow-up,Completed,38,Brand reminder,True,2026-04-01,93
CALL014491,2026-02-18,HCP0225,REP009,T009,PROD022,Ad hoc,Completed,27,Conference invite,True,2026-03-24,57
CALL014492,2026-02-15,HCP0333,REP009,T009,PROD010,Ad hoc,Completed,23,New clinical evidence,False,2026-03-10,69
CALL014493,2026-02-27,HCP0417,REP009,T009,PROD021,Ad hoc,Completed,7,Patient affordability,False,2026-03-31,59
CALL014494,2026-02-05,HCP0093,REP009,T009,PROD024,Follow-up,Completed,17,Patient affordability,False,2026-03-13,21
CALL014495,2026-02-19,HCP0069,REP009,T009,PROD008,Ad hoc,Completed,35,Conference invite,True,2026-03-20,10
CALL014496,2026-02-14,HCP0477,REP009,T009,PROD008,Planned,Completed,5,Dose optimization,False,2026-03-18,37
CALL014497,2026-02-03,HCP0201,REP009,T009,PROD005,Planned,Completed,24,Patient affordability,True,2026-03-05,45
CALL014498,2026-02-19,HCP0129,REP009,T009,PROD016,Follow-up,Completed,30,Brand reminder,True,2026-03-26,42
CALL014499,2026-02-03,HCP0297,REP009,T009,PROD020,Planned,Rescheduled,35,Sample follow-up,False,2026-03-15,23
CALL014500,2026-02-10,HCP0465,REP009,T009,PROD022,Planned,Completed,45,Patient affordability,True,2026-03-19,20
CALL014501,2026-02-12,HCP0201,REP009,T009,PROD013,Planned,Completed,37,Brand reminder,False,2026-03-13,67
CALL014502,2026-02-09,HCP0009,REP009,T009,PROD016,Planned,Completed,13,Brand reminder,False,2026-03-14,95
CALL014503,2026-02-16,HCP0213,REP009,T009,PROD019,Follow-up,Completed,8,Dose optimization,True,2026-03-21,52
